use_year	permit_number	permit_holder_name	pod_index	use_type	reported_acft	reported_acres	reported_rate	kwhrs	kwh_demand	begin_meter	end_meter	meter_units	comments	crop_type1	crop_type2	reported_inches	use_january	use_february	use_march	use_april	use_may	use_june	use_july	use_august	use_september	use_october	use_november	use_december	total_use
2019	3490	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						16951020.0	14461330.0	17676810.0	16266210.0	16211420.0	18370850.0	19147880.0	18831360.0	15975800.0	16743410.0	17426200.0	16453760.0	204516050.0
2020	3490	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						15315270.0	16752260.0	16167390.0	16330880.0	19145180.0	19802200.0	20066790.0	18629440.0	19517940.0	19002080.0	16643870.0	16772880.0	214146180.0
2021	3490	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						14060415.0	14060415.0	14752600.0	21351530.0	21523900.0	24925840.0	23524930.0	24350750.0	22735990.0	22871025.0	18788240.0	18657925.0	241603560.0
2022	3490	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						13880080.0	13880080.0	4240510.0	4165690.0	12201700.0	18544990.0	18526850.0	16926960.0	16754350.0	16355550.0	14477560.0	11677930.0	161632250.0
2023	3490	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						11390100.0	9456420.0	11241930.0	12237840.0	21429920.0	20144720.0	20413070.0	17573070.0	17450480.0	11718840.0	10836700.0	13500610.0	177393700.0
1989	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2300.0	24700.0	5824600.0	5851600.0
1990	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						811600.0	3755700.0	3982300.0	3903000.0	4705300.0	0.0	5313400.0	8848000.0	8921000.0	8236400.0	8043500.0	7131400.0	63651600.0
1991	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4114500.0	637000.0	1480800.0	2944300.0	6361300.0	8742400.0	9563400.0	7323000.0	4199200.0	3514200.0	8414900.0	2500700.0	59795700.0
1992	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						2728100.0	4300.0	7219400.0	0.0	5501800.0	9739500.0	1158500.0	343000.0	1129700.0	2533700.0	603900.0	0.0	30961900.0
1993	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						0.0	0.0	0.0	1881000.0	3384700.0	3916000.0	8307300.0	6979500.0	100.0	1516000.0	6400.0	753100.0	26744100.0
1994	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3688500.0	390300.0	1555000.0	0.0	1531300.0	10451900.0	945800.0	9211700.0	2459600.0	0.0	100.0	3570500.0	33804700.0
1995	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						26900.0	0.0	60800.0	3000.0	849100.0	2718300.0	1779900.0	155000.0	224900.0	1182400.0	1080700.0	1235900.0	9316900.0
1996	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						439000.0	646600.0	1369300.0	1744100.0	478900.0	2226400.0	910100.0	2839300.0	906200.0	617300.0	5344000.0	5839700.0	23360900.0
1997	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						6300700.0	4995300.0	8380000.0	14280000.0	8548200.0	6479800.0	5144700.0	7865500.0	10824900.0	4198100.0	1652400.0	899100.0	79568700.0
1998	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						1811700.0	5261700.0	20885400.0	12948900.0	11990700.0	9848100.0	10398700.0	11740100.0	9596600.0	12345400.0	9596100.0	5821900.0	122245300.0
1999	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4769400.0	4702100.0	5026700.0	4597000.0	9428300.0	7754700.0	9330500.0	11676400.0	9909600.0	10172300.0	7764800.0	4275500.0	89407300.0
2000	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						1701200.0	6236000.0	4574000.0	841500.0	2775400.0	9471200.0	8741700.0	16394700.0	13534700.0	8644400.0	8646700.0	5717100.0	87278600.0
2001	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						7702100.0	7537400.0	1989500.0	1600600.0	1330400.0	2212700.0	1513000.0	3413800.0	2580600.0	1021400.0	683300.0	1971600.0	33556400.0
2002	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						658300.0	12825200.0	7934600.0	2080500.0	4538400.0	3270100.0	1943200.0	1541200.0	3377400.0	5389300.0	7002700.0	7113400.0	57674300.0
2003	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						7906600.0	4878100.0	10284300.0	9367500.0	2986000.0	6361300.0	7022900.0	2951000.0	903800.0	977600.0	3410600.0	768500.0	57818200.0
2004	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						620000.0	267000.0	934000.0	6073000.0	6790000.0	3411000.0	3640000.0	1283000.0	1155000.0	7160000.0	7159000.0	7926000.0	46418000.0
2005	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4913389.0	1517825.0	2295200.0	0.0	7200922.0	5675078.0	1956936.0	2022000.0	7978000.0	13999700.0	16228390.0	5760688.0	69548128.0
2006	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						5958500.0	633324.0	514500.0	6004644.0	3385796.0	3304771.0	5492800.0	21491600.0	4707754.0	3762420.0	5772552.0	4094672.0	65123333.0
2007	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						5604000.0	5840000.0	2200000.0	9434000.0	8600000.0	7300000.0	6940000.0	7400000.0	19605000.0	4400000.0	3460000.0	939000.0	81722000.0
2008	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4684368.0	1589732.0	2300400.0	3234060.0	7218396.0	4385100.0	3322738.0	4593332.0	1025006.0	390280.0	299940.0	2023176.0	35066528.0
2009	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4351500.0	8800000.0	6300000.0	4400000.0	3779452.0	3652056.0	1197800.0	886300.0	1524000.0	3641800.0	657070.0	2000600.0	41190578.0
2011	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						12098692.0	2606044.0	7661997.0	4536651.0	7742156.0	6933556.0	2719000.0	12947291.0	88692.0	182208.0	636300.0	113072.0	58265659.0
2012	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						151356.0	14064.0	90260.0	167200.0	2143900.0	2400600.0	3092700.0	1658800.0	1072548.0	357176.0	104556.0	171300.0	11424460.0
2013	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						109300.0	1192852.0	1183700.0	8629700.0	4130016.0	6140152.0	7779736.0	8414646.0	3893563.0	1584988.0	0.0	0.0	43058653.0
2014	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						161000.0	154700.0	462900.0	120100.0	527900.0	651200.0	2401100.0	1326400.0	713800.0	402700.0	3032900.0	7482260.0	17436960.0
2015	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						7775340.0	7071400.0	1090300.0	740600.0	1148100.0	5764156.0	4723826.0	4147168.0	2623942.0	1176005.0	820018.0	6210443.0	43291298.0
2016	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						434548.0	963809.0	5679821.0	5972716.0	6658328.0	5854599.0	6925743.0	7277324.0	8053127.0	11231349.0	10153704.0	12651966.0	81857034.0
2017	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						9840332.0	9543372.0	11079206.0	9025498.0	8912369.0	12036933.0	9655790.0	9996160.0	10388950.0	10654350.0	10943590.0	9821410.0	121897960.0
2018	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						8450640.0	8603170.0	10185560.0	7622030.0	8055860.0	9617010.0	10400400.0	6629200.0	8338960.0	7621740.0	11235430.0	12545370.0	109305370.0
2019	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						13278280.0	10296230.0	11616030.0	11235340.0	10949010.0	13180780.0	11525460.0	12516390.0	10816060.0	12658360.0	13662070.0	13493220.0	145227230.0
2020	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						11266980.0	11615620.0	13438590.0	12793840.0	16763360.0	14958910.0	12929350.0	12915060.0	11425130.0	10690470.0	8755500.0	8724200.0	146277010.0
2021	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						8141580.0	9890636.0	10405090.0	11253140.0	12284300.0	15967434.0	17610110.0	17858390.0	12575820.0	8488000.0	8628050.0	7096100.0	140198650.0
2022	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						12543150.0	11043150.0	12995440.0	11598000.0	12292500.0	10925806.0	11924524.0	10001150.0	11987880.0	12178170.0	11943320.0	13377580.0	142810670.0
2023	4044	EAST CENTRAL REGIONAL WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4383120.0	6496780.0	5799490.0	5793930.0	8672200.0	9072510.0	8940982.0	8604854.0	12037954.0	16876032.0	12502568.0	6246000.0	105426420.0
1990	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3546500.0	2874050.0	4207100.0	2790350.0	4064200.0	5251300.0	5150200.0	4448900.0	3449400.0	2977800.0	4498600.0	4516800.0	47775200.0
1991	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3693500.0	3972500.0	5218000.0	4876000.0	5150000.0	4330000.0	4204500.0	5149000.0	3851000.0	3427000.0	3337000.0	4365500.0	51574000.0
1992	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						7846916.6	7846916.6	7846916.6	7846916.6	7846916.6	7846916.6	7846916.6	7846916.7	7846916.7	7846916.7	7846916.7	7846917.0	94163000.0
1993	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3745000.0	3309800.0	4815000.0	4496600.0	4860500.0	6407700.0	3895500.0	2197200.0	2247400.0	4025400.0	4167800.0	3993100.0	48161000.0
1994	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4690050.0	3416400.0	4844500.0	3348500.0	4045450.0	4072250.0	4593750.0	4407650.0	4051550.0	3906400.0	5421100.0	3207300.0	50004900.0
1995	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3079150.0	3079150.0	3079150.0	3301750.0	3496500.0	2912000.0	8924900.0	4575300.0	1732200.0	4815600.0	2485200.0	5098950.0	46579850.0
1996	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4531400.0	4907450.0	4643100.0	3006150.0	5823300.0	4818050.0	5842600.0	1697350.0	3541150.0	8188050.0	1428300.0	982650.0	49409550.0
1997	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4119500.0	4079500.0	4197500.0	4922500.0	5295000.0	5618500.0	5034500.0	5258500.0	4471500.0	4982000.0	5728000.0	4890000.0	58597000.0
1998	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						2175600.0	2149300.0	2064200.0	2112350.0	2335750.0	3315850.0	3173250.0	3303350.0	2885500.0	3045100.0	2432250.0	2534750.0	31527250.0
1999	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						2895350.0	2571700.0	2532350.0	2641500.0	3073150.0	3091200.0	3087900.0	3382700.0	2557300.0	2479850.0	2562050.0	2292550.0	33167600.0
2000	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						2751150.0	2478250.0	2455350.0	2641250.0	2566700.0	3398700.0	2943850.0	2557850.0	2935750.0	2405750.0	2195800.0	2688100.0	32018500.0
2001	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						2891000.0	2485450.0	2329600.0	2975300.0	2864550.0	2892200.0	2924900.0	3315550.0	2811500.0	2405450.0	2466900.0	2876550.0	33238950.0
2002	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						2623450.0	2383800.0	2082700.0	2549150.0	2686950.0	3168950.0	3644500.0	3395050.0	2798450.0	2674000.0	3050250.0	3119850.0	34177100.0
2003	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3113300.0	2461550.0	2876550.0	2383200.0	2541300.0	2683850.0	2844850.0	3920000.0	3299400.0	2751800.0	3051500.0	3276600.0	35203900.0
2004	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3105400.0	3050800.0	2834250.0	2759200.0	3013600.0	2945750.0	4216600.0	3633900.0	3126050.0	2560850.0	2855050.0	2618100.0	36719550.0
2005	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						2562450.0	2791450.0	2576450.0	2777600.0	2602500.0	3638350.0	3615950.0	4247900.0	3634700.0	2954000.0	2556450.0	2625900.0	36583700.0
2006	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3257100.0	2857300.0	2680450.0	2859750.0	2767950.0	3745300.0	4445050.0	4349300.0	3551000.0	2684600.0	3766250.0	3166250.0	40130300.0
2007	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3296550.0	3904900.0	4028200.0	4369900.0	3391000.0	3722100.0	4618650.0	3985800.0	3659800.0	3323050.0	3618300.0	3183300.0	45101550.0
2009	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3795650.0	3609000.0	3024050.0	3407450.0	3168900.0	3967800.0	4620350.0	4530450.0	4594350.0	4503850.0	3981000.0	3156000.0	46358850.0
2010	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4036850.0	4161700.0	3964200.0	3921950.0	4054550.0	5163450.0	4462850.0	5413900.0	4476700.0	3494500.0	3850050.0	3409100.0	50409800.0
2012	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3883750.0	4435000.0	3401300.0	3427150.0	3795800.0	4160900.0	5776100.0	6017050.0	6345950.0	3621500.0	3722950.0	3695050.0	52282500.0
2013	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3777350.0	3482000.0	3691800.0	3574850.0	4149550.0	4074550.0	5582650.0	5119150.0	5710000.0	4006200.0	3562850.0	3214250.0	49945200.0
2014	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3822550.0	3675200.0	3455700.0	3347100.0	3392450.0	5011150.0	4684800.0	4741400.0	4884850.0	3450550.0	3500850.0	3696800.0	47663400.0
2015	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4187000.0	3424500.0	3424500.0	4938000.0	4190100.0	4390100.0	5061000.0	5130850.0	4872750.0	4189800.0	4050000.0	3702400.0	51561000.0
2016	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3951500.0	4326950.0	3858750.0	4167350.0	3990700.0	5063700.0	5347850.0	4951950.0	4033550.0	3737650.0	3185750.0	3221250.0	49836950.0
2017	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3874100.0	3555200.0	3260950.0	3942650.0	4045700.0	4697650.0	5705350.0	5378450.0	3677800.0	3831500.0	3568850.0	3770000.0	49308200.0
2018	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3831850.0	3748450.0	3600900.0	3449100.0	4401450.0	4984450.0	5278750.0	5686700.0	4794500.0	4062250.0	3951000.0	3735800.0	51525200.0
2019	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						3776650.0	3905250.0	3484000.0	3679050.0	4158650.0	4749400.0	5916100.0	5298800.0	4401150.0	4240200.0	3097150.0	3135700.0	49842100.0
2020	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4296500.0	3981400.0	4003000.0	4526100.0	4121200.0	4392100.0	4358200.0	4368200.0	4484200.0	5096000.0	4139200.0	4556500.0	52322600.0
2021	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2022	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4300000.0	3724000.0	3879000.0	4226100.0	4080000.0	4287200.0	4162300.0	4371500.0	4572000.0	4043000.0	4276400.0	4232700.0	50154200.0
2023	4103	TRI-COUNTY WATER DISTRICT	-1	Rural Water	0.0	0.0	0.0	0	0	0.0	0.0						4300000.0	3724000.0	3879000.0	4226100.0	4080000.0	4287200.0	4162300.0	4371500.0	4572000.0	4043000.0	4276400.0	4232700.0	50154200.0
