Hole ID,TOP,BOTTOM,LITH,Description,Lith_2,Grouped,Aquifer_Units,aquifer,start_x,start_y,start_z,end_z
464,56,63,CLAY,"silty, gray bentonitic (lacustrine)",Clay,Clay,,Clay,2949083.721,-221736.3453,912.2811841,905.2811841
464,63,96,CLAY,"dark gray, firm occasional sand sized particles (lacustrine looking till)",Clay,Clay,,Clay,2949083.721,-221736.3453,905.2811841,872.2811841
464,96,100,SAND,"fine, dirty, very few returns until approximately 100 feet",Sand,Aquifer,,Sand,2949083.721,-221736.3453,872.2811841,868.2811841
464,100,125,SAND,"fine, fairly well sorted",Sand,Aquifer,,Sand,2949083.721,-221736.3453,868.2811841,843.2811841
465,0,1,FILL,no description,Fill,Clay,,,2949083.721,-221736.3453,968.2811841,967.2811841
465,1,21,CLAY,"sandy, silty, yellow brown (oxidized till)",Clay,Clay,,,2949083.721,-221736.3453,967.2811841,947.2811841
465,21,29,CLAY,"sandy, silty, gray (till)",Clay,Clay,,,2949083.721,-221736.3453,947.2811841,939.2811841
465,29,34,CLAY,"gray, laminated (lacustrine)",Clay,Clay,,,2949083.721,-221736.3453,939.2811841,934.2811841
465,34,36,SAND,fine to medium,Sand,Aquifer,,,2949083.721,-221736.3453,934.2811841,932.2811841
465,36,45,SAND,fine to coarse with gravel,Sand,Aquifer,,,2949083.721,-221736.3453,932.2811841,923.2811841
465,45,48,GRAVEL,medium to coarse (put on rock bit),Gravel,Aquifer,,,2949083.721,-221736.3453,923.2811841,920.2811841
465,48,50,CLAY,dark with light streaks (lacustrine),Clay,Clay,,,2949083.721,-221736.3453,920.2811841,918.2811841
466,0,2,TOPSOIL,"sandy clay loam with rocks, black",Soil,Clay,,Soil,2948325.888,-221342.4131,966.9493853,964.9493853
466,2,6,CLAY,"silty and sandy with pebbles, yellowish gray, soft, slightly cohesive, oxidized (till)",Clay,Clay,,Clay,2948325.888,-221342.4131,964.9493853,960.9493853
466,6,8,GRAVEL,"fine and medium, brown, oxidized, iron-stained, angular to subrounded",Gravel,Aquifer,,Gravel,2948325.888,-221342.4131,960.9493853,958.9493853
466,8,13,CLAY,"as above, with much medium to coarse, iron-stained sand (till)",Clay,Clay,,Clay,2948325.888,-221342.4131,958.9493853,953.9493853
466,13,18,SAND,"medium to coarse, tan, well-sorted, generally subangular, mostly quartz and limestone and dolomite",Sand,Aquifer,,Sand,2948325.888,-221342.4131,953.9493853,948.9493853
466,18,48,SILT,"clayey with very fine sand in all combinations, interbedded and laminated, variegated grays to brownish black, generally soft, slightly cohesive and non- to very slightly plastic, lacustrine, occasional coarse sand grain and pebble, no shells",Silt,Clay,,Silt,2948325.888,-221342.4131,948.9493853,918.9493853
466,48,57,CLAY,"very silty, light olive gray, moderately hard, brittle, very tight, calcareous, greenish tint",Clay,Clay,,Clay,2948325.888,-221342.4131,918.9493853,909.9493853
466,57,62,SILT,"light gray, calcareous, soft, slightly cohesive",Silt,Clay,,Silt,2948325.888,-221342.4131,909.9493853,904.9493853
466,62,74,CLAY,"silty to sandy with occasional coarse sand grains, dark olive gray to dark brownish gray, slightly hard, brittle, very tight (till?)",Clay,Clay,,Clay,2948325.888,-221342.4131,904.9493853,892.9493853
466,74,264,SAND,"very fine to fine, light gray, loose, calcareous, gradually getting coarser with depth, very coarse in last 20 feet, generally well-sorted and uniform, clean, no clay, taking water, really nice",Sand,Aquifer,Wahpeton,Wahpeton,2948325.888,-221342.4131,892.9493853,702.9493853
466,264,280,SHALE,"brownish black, hard, very tight, smooth, waxy, non-calcareous",Shale,Bedrock,,Shale,2948325.888,-221342.4131,702.9493853,686.9493853
467,0,1,FILL,no description,Fill,Clay,,Fill,2948717.214,-221499.4871,969.9457607,968.9457607
467,1,10,CLAY,"sandy, silty, rocky, yellow brown, stiff, plastic (oxidized till)",Clay,Clay,,Clay,2948717.214,-221499.4871,968.9457607,959.9457607
467,10,13,CLAY,"sandy, silty, rocky, dark gray (fill material?) (till)",Clay,Clay,,Clay,2948717.214,-221499.4871,959.9457607,956.9457607
467,13,21,CLAY,"sandy, silty, rocky, yellow brown, stiff, plastic (oxidized till)",Clay,Clay,,Clay,2948717.214,-221499.4871,956.9457607,948.9457607
467,21,44,SAND,"fine to coarse, dirty, poorly sorted, angular to subrounded, cleaner and coarser with depth, clay lens at 39-40 feet",Sand,Aquifer,,Sand,2948717.214,-221499.4871,948.9457607,925.9457607
467,44,50,CLAY,"light gray, silty with layers of sand and gravel (lacustrine)",Clay,Clay,,Clay,2948717.214,-221499.4871,925.9457607,919.9457607
467,50,51,GRAVEL,medium,Gravel,Aquifer,,Gravel,2948717.214,-221499.4871,919.9457607,918.9457607
467,51,61,CLAY,"silty, sandy, dark gray (till)",Clay,Clay,,Clay,2948717.214,-221499.4871,918.9457607,908.9457607
467,61,68,CLAY,"silty, light gray, no plasticity, soft (lacustrine)",Clay,Clay,,Clay,2948717.214,-221499.4871,908.9457607,901.9457607
467,68,99,CLAY,"silty, dark gray, stiff, some plasticity, occasional sand grains (lacustrine till?)",Clay,Clay,,Clay,2948717.214,-221499.4871,901.9457607,870.9457607
467,99,140,SAND,"fine to medium, poorly sorted, lots of fines",Sand,Aquifer,Wahpeton,Wahpeton,2948717.214,-221499.4871,870.9457607,829.9457607
467,140,240,SAND,medium to coarse with gravel,Sand,Aquifer,Wahpeton,Wahpeton,2948717.214,-221499.4871,829.9457607,729.9457607
467,240,277,SAND,"coarse with medium to coarse gravel, gravel and rocks from 269 to 277 feet, probably right on top of bedrock",Sand,Aquifer,Wahpeton,Wahpeton,2948717.214,-221499.4871,729.9457607,692.9457607
468,0,1,FILL,no description,Fill,Clay,,Fill,2948715.161,-221463.7912,969.0439566,968.0439566
468,1,10,CLAY,"sandy, silty, stiff, plastic, yellow-brown (oxidized till)",Clay,Clay,,,2948715.161,-221463.7912,968.0439566,959.0439566
468,10,13,CLAY,"sandy, silty, dark gray (probably fill material) (till)",Clay,Clay,,,2948715.161,-221463.7912,959.0439566,956.0439566
468,13,21,CLAY,"sandy, silty, rocky, yellow-brown, stiff, plastic (oxidized till)",Clay,Clay,,,2948715.161,-221463.7912,956.0439566,948.0439566
468,21,36,SAND,fine to coarse,Sand,Aquifer,,Sand,2948715.161,-221463.7912,948.0439566,933.0439566
468,36,43,SAND,"coarse with gravel, some coal and shale gravel",Sand,Aquifer,,,2948715.161,-221463.7912,933.0439566,926.0439566
468,43,50,GRAVEL,"medium to coarse, subangular to subrounded",Gravel,Aquifer,,,2948715.161,-221463.7912,926.0439566,919.0439566
468,50,51,ROCK,no description,Boulders,Bedrock,,,2948715.161,-221463.7912,919.0439566,918.0439566
468,51,53,CLAY,"sandy, silty, medium gray (till)",Clay,Clay,,,2948715.161,-221463.7912,918.0439566,916.0439566
468,53,54,ROCK,no description,Boulders,Bedrock,,,2948715.161,-221463.7912,916.0439566,915.0439566
468,54,59,CLAY,"sandy, silty, medium gray (till)",Clay,Clay,,,2948715.161,-221463.7912,915.0439566,910.0439566
468,59,63,CLAY,"silty, light gray, no plasticity, occasional bentonite layer (lacustrine)",Clay,Clay,,Clay,2948715.161,-221463.7912,910.0439566,906.0439566
468,63,64,SAND,medium to coarse,Sand,Aquifer,,Sand,2948715.161,-221463.7912,906.0439566,905.0439566
468,64,98,CLAY,"sandy, silty, dark gray, some light streaks, stiff, slightly plastic, rocks at 84-85 feet, predominantly stiff, silty clay, with occasional sand and pebble sized grains",Clay,Clay,,Clay,2948715.161,-221463.7912,905.0439566,871.0439566
468,98,125,SAND,"fine to coarse, turning to medium to coarse, poorly sorted turning to moderately sorted",Sand,Aquifer,,Sand,2948715.161,-221463.7912,871.0439566,844.0439566
469,0,1,FILL,no description,Fill,Clay,,Fill,2948715.161,-221463.7912,969.0439566,968.0439566
469,1,21,CLAY,"sandy, silty, yellow-brown (gray 10-13 feet) plastic, stiff (oxidized till)",Clay,Clay,,,2948715.161,-221463.7912,968.0439566,948.0439566
469,21,36,SAND,fine to coarse,Sand,Aquifer,,Sand,2948715.161,-221463.7912,948.0439566,933.0439566
469,36,50,SAND,coarse with some gravel,Sand,Aquifer,,,2948715.161,-221463.7912,933.0439566,919.0439566
469,50,55,CLAY,"very sandy, silty, light gray (till)",Clay,Clay,,,2948715.161,-221463.7912,919.0439566,914.0439566
471,0,1,FILL,dark clay,Fill,Clay,,Fill,2948735.59,-221863.8607,970.1935425,969.1935425
471,1,2,FILL,rock,Fill,Clay,,Fill,2948735.59,-221863.8607,969.1935425,968.1935425
471,2,16,CLAY,"yellow brown, sandy, silty, stiff, plastic (oxidized till)",Clay,Clay,,Clay,2948735.59,-221863.8607,968.1935425,954.1935425
471,16,54,SAND,"fine to medium, some gravel, oxidized, subangular",Sand,Aquifer,,Sand,2948735.59,-221863.8607,954.1935425,916.1935425
471,54,63,CLAY,"silty, soft",Clay,Clay,,Clay,2948735.59,-221863.8607,916.1935425,907.1935425
471,63,74,GRAVEL,"fine to medium, angular to subrounded, clean",Gravel,Aquifer,,Gravel,2948735.59,-221863.8607,907.1935425,896.1935425
471,74,80,CLAY,"sandy, silty, dark gray, stiff (till)",Clay,Clay,,Clay,2948735.59,-221863.8607,896.1935425,890.1935425
472,0,1,FILL,no description,Fill,Clay,,Fill,2948737.698,-221900.6497,970.1935425,969.1935425
472,1,17,CLAY,"sandy, silty, yellow brown, plastic, stiff (oxidized till)",Clay,Clay,,Clay,2948737.698,-221900.6497,969.1935425,953.1935425
472,17,31,SAND,"medium to coarse with gravel, oxidized, angular to subrounded",Sand,Aquifer,,Sand,2948737.698,-221900.6497,953.1935425,939.1935425
472,31,56,SAND,coarse with fine to medium gravel (lignitic 45-53 feet),Sand,Aquifer,,Sand,2948737.698,-221900.6497,939.1935425,914.1935425
472,56,74,GRAVEL,"medium to coarse, rocks from 64 - 74",Gravel,Aquifer,,Gravel,2948737.698,-221900.6497,914.1935425,896.1935425
472,74,102,CLAY,"sandy, silty, dark gray",Clay,Clay,,Clay,2948737.698,-221900.6497,896.1935425,868.1935425
472,102,106,SAND,fine to medium,Sand,Aquifer,,Sand,2948737.698,-221900.6497,868.1935425,864.1935425
472,106,107,CLAY,"silty, soft, medium gray",Clay,Clay,,Clay,2948737.698,-221900.6497,864.1935425,863.1935425
472,107,110,CLAY,and sand interbedded,Clay,Clay,,Clay,2948737.698,-221900.6497,863.1935425,860.1935425
472,110,112,ROCK,"big tough one, put on rock bit then replaced with second rock bit, finally a third bit",Boulders,Bedrock,,Boulders,2948737.698,-221900.6497,860.1935425,858.1935425
472,112,124,SAND,"medium with fine to coarse sand, dirty",Sand,Aquifer,,Sand,2948737.698,-221900.6497,858.1935425,846.1935425
473,0,1,FILL,no description,Fill,Clay,,Fill,2948742.706,-222009.9873,972.0731103,971.0731103
473,1,17,CLAY,"sandy, silty, yellow-brown, plastic, stiff (oxidized till)",Clay,Clay,,Clay,2948742.706,-222009.9873,971.0731103,955.0731103
473,17,31,SAND,"coarse, with gravel, angular to subrounded, oxidized",Sand,Aquifer,,Sand,2948742.706,-222009.9873,955.0731103,941.0731103
473,31,53,SAND,and gravel,Sand,Aquifer,,Sand,2948742.706,-222009.9873,941.0731103,919.0731103
473,53,71,GRAVEL,with sand (rocks from 66-71),Gravel,Aquifer,,Gravel,2948742.706,-222009.9873,919.0731103,901.0731103
473,71,101,CLAY,"sandy, silty, dark gray, plastic",Clay,Clay,,Clay,2948742.706,-222009.9873,901.0731103,871.0731103
473,101,103,SILT,"light gray, slightly cohesive",Silt,Clay,,Silt,2948742.706,-222009.9873,871.0731103,869.0731103
473,103,109,SAND,fine grained,Sand,Aquifer,,Sand,2948742.706,-222009.9873,869.0731103,863.0731103
473,109,111,CLAY,silty (lacustrine),Clay,Clay,,Clay,2948742.706,-222009.9873,863.0731103,861.0731103
473,111,167,SAND,medium to coarse with gravel,Sand,Aquifer,Wahpeton,Wahpeton,2948742.706,-222009.9873,861.0731103,805.0731103
473,167,280,SAND,and gravel,Sand,Aquifer,Wahpeton,Wahpeton,2948742.706,-222009.9873,805.0731103,692.0731103
477,0,2,TOPSOIL,no description,Soil,Clay,,Soil,2949439.273,-222267.4521,974.5230149,972.5230149
477,2,19,YELLOW CLAY,no description,Clay,Clay,,Clay,2949439.273,-222267.4521,972.5230149,955.5230149
477,19,37,GRAY CLAY,no description,Clay,Clay,,Clay,2949439.273,-222267.4521,955.5230149,937.5230149
477,37,43,SAND,fine,Sand,Aquifer,,Sand,2949439.273,-222267.4521,937.5230149,931.5230149
477,43,92,GRAY CLAY,(hard),Clay,Clay,,Clay,2949439.273,-222267.4521,931.5230149,882.5230149
477,92,95,GRAY CLAY,(soft),Clay,Clay,,Clay,2949439.273,-222267.4521,882.5230149,879.5230149
477,95,121,SAND,(medium),Sand,Aquifer,,Sand,2949439.273,-222267.4521,879.5230149,853.5230149
477,121,124,GRAY CLAY,no description,Clay,Clay,,Clay,2949439.273,-222267.4521,853.5230149,850.5230149
477,124,300,SAND,(medium),Sand,Aquifer,Wahpeton,Wahpeton,2949439.273,-222267.4521,850.5230149,674.5230149
478,0,1,TOPSOIL,no description,Soil,Clay,,Soil,2949249.891,-222020.2021,981.2634489,980.2634489
478,1,9,CLAY,"silty, brown",Clay,Clay,,Clay,2949249.891,-222020.2021,980.2634489,972.2634489
478,9,11,SAND,brown,Sand,Aquifer,,Sand,2949249.891,-222020.2021,972.2634489,970.2634489
478,11,16,CLAY,brown,Clay,Clay,,Clay,2949249.891,-222020.2021,970.2634489,965.2634489
478,16,32,CLAY,blue,Clay,Clay,,Clay,2949249.891,-222020.2021,965.2634489,949.2634489
478,32,76,CLAY,"sandy, blue",Clay,Clay,,Clay,2949249.891,-222020.2021,949.2634489,905.2634489
478,76,87,SAND,gray,Sand,Aquifer,,Sand,2949249.891,-222020.2021,905.2634489,894.2634489
478,87,116,SAND,and gravel,Sand,Aquifer,,Sand,2949249.891,-222020.2021,894.2634489,865.2634489
478,116,117,CLAY,blue,Clay,Clay,,Clay,2949249.891,-222020.2021,865.2634489,864.2634489
478,117,118,ROCK,red,Boulders,Bedrock,,Boulders,2949249.891,-222020.2021,864.2634489,863.2634489
478,118,126,GRAVEL,brown,Gravel,Aquifer,,Gravel,2949249.891,-222020.2021,863.2634489,855.2634489
478,126,127,ROCK,white,Boulders,Bedrock,,Boulders,2949249.891,-222020.2021,855.2634489,854.2634489
478,127,168,SAND,gray,Sand,Aquifer,Wahpeton,Wahpeton,2949249.891,-222020.2021,854.2634489,813.2634489
478,168,280,SAND,gray,Sand,Aquifer,Wahpeton,Wahpeton,2949249.891,-222020.2021,813.2634489,701.2634489
478,280,284,SAND,"with lenses of clay, gray",Sand,Aquifer,Wahpeton,Wahpeton,2949249.891,-222020.2021,701.2634489,697.2634489
478,284,302,SAND,gray,Sand,Aquifer,Wahpeton,Wahpeton,2949249.891,-222020.2021,697.2634489,679.2634489
479,0,2,FILL,brown,Fill,Clay,,Fill,2949425.03,-221975.1994,972.0311815,970.0311815
479,2,29,CLAY,brown,Clay,Clay,,Clay,2949425.03,-221975.1994,970.0311815,943.0311815
479,29,57,SAND,no description,Sand,Aquifer,,Sand,2949425.03,-221975.1994,943.0311815,915.0311815
479,57,110,CLAY,"sandy, gray",Clay,Clay,,Clay,2949425.03,-221975.1994,915.0311815,862.0311815
479,110,140,SAND,gray,Sand,Aquifer,Wahpeton,Wahpeton,2949425.03,-221975.1994,862.0311815,832.0311815
479,140,200,SAND,no description,Sand,Aquifer,Wahpeton,Wahpeton,2949425.03,-221975.1994,832.0311815,772.0311815
479,200,247,SAND,no description,Sand,Aquifer,Wahpeton,Wahpeton,2949425.03,-221975.1994,772.0311815,725.0311815
479,247,272,SAND,no description,Sand,Aquifer,Wahpeton,Wahpeton,2949425.03,-221975.1994,725.0311815,700.0311815
480,0,2,TOPSOIL,no description,Soil,Clay,,Soil,2949114.732,-221844.371,975.2217033,973.2217033
480,2,18,CLAY,"sandy, brown",Clay,Clay,,,2949114.732,-221844.371,973.2217033,957.2217033
480,18,20,SAND,dirty with clay,Sand,Aquifer,,,2949114.732,-221844.371,957.2217033,955.2217033
480,20,62,SAND & GRAVEL,took water,Sand and gravel,Aquifer,,,2949114.732,-221844.371,955.2217033,913.2217033
481,0,2,TOPSOIL,no description,Soil,Clay,,Soil,2949114.732,-221844.371,975.2217033,973.2217033
481,2,22,CLAY,"sandy, brown",Clay,Clay,,,2949114.732,-221844.371,973.2217033,953.2217033
481,22,119,SAND & GRAVEL,took water,Sand and gravel,Aquifer,,,2949114.732,-221844.371,953.2217033,856.2217033
481,119,120,CLAY,"sandy, dark gray",Clay,Clay,,Clay,2949114.732,-221844.371,856.2217033,855.2217033
482,0,1,TOPSOIL,no description,Soil,Clay,,Soil,2949142.913,-221916.3746,976.583467,975.583467
482,1,19,CLAY,"sandy, brown",Clay,Clay,,Clay,2949142.913,-221916.3746,975.583467,957.583467
482,19,107,SAND & GRAVEL,brown,Sand and gravel,Aquifer,,Sand and gravel,2949142.913,-221916.3746,957.583467,869.583467
482,107,120,GRAVEL,very cocarse,Gravel,Aquifer,,Gravel,2949142.913,-221916.3746,869.583467,856.583467
482,120,120,CLAY,"sandy with cobbles, blue",Clay,Clay,,,2949142.913,-221916.3746,856.583467,856.583467
484,0,2,SAND & FILL,brown,Fill,Clay,,Fill,2949178.125,-222097.6139,980.1409751,978.1409751
484,2,18,CLAY,brown,Clay,Clay,,Clay,2949178.125,-222097.6139,978.1409751,962.1409751
484,18,22,SAND,brown,Sand,Aquifer,,Sand,2949178.125,-222097.6139,962.1409751,958.1409751
484,22,24,CLAY,gray,Clay,Clay,,Clay,2949178.125,-222097.6139,958.1409751,956.1409751
484,24,52,SAND & GRAVEL,no description,Sand and gravel,Aquifer,,Sand and gravel,2949178.125,-222097.6139,956.1409751,928.1409751
484,52,58,SAND,fine and dirty,Sand,Aquifer,,Sand,2949178.125,-222097.6139,928.1409751,922.1409751
484,58,60,CLAY,"sandy, gray",Clay,Clay,,Clay,2949178.125,-222097.6139,922.1409751,920.1409751
484,60,62,CLAY,"sand lenses, gray",Clay,Clay,,Clay,2949178.125,-222097.6139,920.1409751,918.1409751
484,62,85,SAND & GRAVEL,no description,Sand and gravel,Aquifer,,Sand and gravel,2949178.125,-222097.6139,918.1409751,895.1409751
484,85,87,CLAY,"sandy, gray",Clay,Clay,,Clay,2949178.125,-222097.6139,895.1409751,893.1409751
484,87,100,SAND & GRAVEL,drilled good,Sand and gravel,Aquifer,,Sand and gravel,2949178.125,-222097.6139,893.1409751,880.1409751
484,100,113,SAND & GRAVEL & ROCK,drilled  poor,Sand and gravel,Aquifer,,Sand and gravel,2949178.125,-222097.6139,880.1409751,867.1409751
484,113,114,ROCK,white,Boulders,Bedrock,,Boulders,2949178.125,-222097.6139,867.1409751,866.1409751
484,114,122,GRAVEL & ROCK,no description,Gravel,Aquifer,,Gravel,2949178.125,-222097.6139,866.1409751,858.1409751
485,0,2,SAND & FILL,brown,Fill,Clay,,Fill,2949176.052,-222061.5536,980.8337777,978.8337777
485,2,18,CLAY,brown,Clay,Clay,,Clay,2949176.052,-222061.5536,978.8337777,962.8337777
485,18,22,SAND,brown,Sand,Aquifer,,Sand,2949176.052,-222061.5536,962.8337777,958.8337777
485,22,24,SAND & GRAVEL,gray,Sand and gravel,Aquifer,,Sand and gravel,2949176.052,-222061.5536,958.8337777,956.8337777
485,24,58,SAND,no description,Sand,Aquifer,,Sand,2949176.052,-222061.5536,956.8337777,922.8337777
485,58,60,CLAY,gray,Clay,Clay,,Clay,2949176.052,-222061.5536,922.8337777,920.8337777
486,0,4,FILL,no description,Fill,Clay,,Fill,2949171.005,-221951.4874,978.3368686,974.3368686
486,4,6,TOPSOIL,"black, silty",Soil,Clay,,Soil,2949171.005,-221951.4874,974.3368686,972.3368686
486,6,12,CLAY,"yellowish orange, silty, pebbly, soft, oxidized (till)",Clay,Clay,,Clay,2949171.005,-221951.4874,972.3368686,966.3368686
486,12,15,SILT,"gray, slightly clayey",Silt,Clay,,Silt,2949171.005,-221951.4874,966.3368686,963.3368686
486,15,18,CLAY,"silty, sandy, pebbly, oxidized (till)",Clay,Clay,,Clay,2949171.005,-221951.4874,963.3368686,960.3368686
