xy_id,group_block,Grouped,Aquifer_Units,start_x,start_y,start_z,end_z,Top_Screen_Elev,Bottom_Screen_Elev,bh_id,model_unit,model_unit_4_lay
2945728.963_-224158.094,2,Aquifer,,2945728.963,-224158.0941,953.9388831,899.9388831,,,bh_228,WSS,WSS
2945728.963_-224158.094,3,Clay,,2945728.963,-224158.0941,899.9388831,839.9388831,,,bh_228,DC,DC
2945728.963_-224158.094,4,Bedrock,,2945728.963,-224158.0941,839.9388831,835.9388831,,,bh_228,DC,DC
2945728.963_-224158.094,5,Clay,,2945728.963,-224158.0941,835.9388831,760.9388831,,,bh_228,DC,DC
2945728.963_-224158.094,6,Bedrock,,2945728.963,-224158.0941,760.9388831,719.9388831,,,bh_228,DC,DC
2945902.194_-221419.649,1,,Wahpeton Shallow Sand,2945902.194,-221419.6488,,,915.95,905.95,bh_229,outside_grid,outside_grid
2945903.975_-221422.346,1,Clay,,2945903.975,-221422.3457,960.6863033,917.6863033,,,bh_230,drop,drop
2945903.975_-221422.346,2,Aquifer,,2945903.975,-221422.3457,917.6863033,913.6863033,,,bh_230,drop,drop
2945903.975_-221422.346,3,Clay,,2945903.975,-221422.3457,913.6863033,911.6863033,,,bh_230,drop,drop
2945903.975_-221422.346,4,Aquifer,,2945903.975,-221422.3457,911.6863033,908.6863033,,,bh_230,drop,drop
2945903.975_-221422.346,5,Clay,,2945903.975,-221422.3457,908.6863033,905.6863033,,,bh_230,drop,drop
2945928.158_-221417.613,1,,Wahpeton Sand Plain,2945928.158,-221417.6126,,,880.87,875.87,bh_231,outside_grid,outside_grid
2945929.939_-221420.31,1,Clay,,2945929.939,-221420.3095,960.1430945,931.1430945,,,bh_232,drop,drop
2945929.939_-221420.31,2,Aquifer,,2945929.939,-221420.3095,931.1430945,930.1430945,,,bh_232,drop,drop
2945929.939_-221420.31,3,Clay,,2945929.939,-221420.3095,930.1430945,917.1430945,,,bh_232,drop,drop
2945929.939_-221420.31,4,Aquifer,,2945929.939,-221420.3095,917.1430945,915.1430945,,,bh_232,drop,drop
2945929.939_-221420.31,5,Clay,,2945929.939,-221420.3095,915.1430945,886.1430945,,,bh_232,drop,drop
2945929.939_-221420.31,6,Aquifer,,2945929.939,-221420.3095,886.1430945,874.1430945,,,bh_232,drop,drop
2945953.167_-221416.72,1,,Wahpeton Sand Plain,2945953.167,-221416.7202,,,840.93,835.93,bh_233,outside_grid,outside_grid
2945954.948_-221419.417,1,Clay,,2945954.948,-221419.4171,959.8618354,941.8618354,,,bh_234,drop,drop
2945954.948_-221419.417,2,Aquifer,,2945954.948,-221419.4171,941.8618354,939.8618354,,,bh_234,drop,drop
2945954.948_-221419.417,3,Clay,,2945954.948,-221419.4171,939.8618354,885.8618354,,,bh_234,drop,drop
2945954.948_-221419.417,4,Aquifer,,2945954.948,-221419.4171,885.8618354,833.8618354,,,bh_234,drop,drop
2945978.176_-221415.828,1,,Wahpeton Buried Valley,2945978.176,-221415.8278,,,765.95,760.95,bh_235,outside_grid,outside_grid
2945979.957_-221418.525,1,Clay,,2945979.957,-221418.5247,959.8569418,886.8569418,,,bh_236,drop,drop
2945979.957_-221418.525,2,Aquifer,,2945979.957,-221418.5247,886.8569418,759.8569418,,,bh_236,drop,drop
2946003.167_-221414.571,1,,Wahpeton Buried Valley,2946003.167,-221414.5709,,,661.09,656.09,bh_237,outside_grid,outside_grid
2946004.947_-221417.268,1,Clay,,2946004.947,-221417.2678,959.8500494,886.8500494,,,bh_238,WSS,WSS
2946004.947_-221417.268,2,Aquifer,Wahpeton,2946004.947,-221417.2678,886.8500494,650.8500494,,,bh_238,WBV,WBV
2946004.947_-221417.268,3,Clay,,2946004.947,-221417.2678,650.8500494,639.8500494,,,bh_238,DC,DC
2946006.029_-244613.478,1,Clay,,2946006.029,-244613.4784,959.8050282,899.8050282,,,bh_239,WSS,WSS
2946006.029_-244613.478,2,Aquifer,,2946006.029,-244613.4784,899.8050282,898.8050282,,,bh_239,WSS,WSS
2946006.029_-244613.478,3,Clay,,2946006.029,-244613.4784,898.8050282,850,,,bh_239,WSS,WSS
2946006.029_-244613.478,3,Clay,,2946006.029,-244613.4784,850,734.8050282,,,bh_239,DC,DC
2946006.029_-244613.478,4,Bedrock,,2946006.029,-244613.4784,734.8050282,603.8050282,,,bh_239,DC,DC
2946006.029_-244613.478,5,Clay,,2946006.029,-244613.4784,603.8050282,581.8050282,,,bh_239,DC,DC
2946082.162_-221435.438,1,,Wahpeton Shallow Sand,2946082.162,-221435.4382,,,950.88,940.88,bh_240,outside_grid,outside_grid
2946083.943_-221438.135,1,Clay,,2946083.943,-221438.1351,960.5362096,950.5362096,,,bh_241,drop,drop
2946083.943_-221438.135,2,Aquifer,,2946083.943,-221438.1351,950.5362096,940.5362096,,,bh_241,drop,drop
2946156.929_-223963.564,1,,Wahpeton Shallow Sand,2946156.929,-223963.5644,,,932.8,917.8,bh_242,outside_grid,outside_grid
2946281.328_-221400.214,1,,Wahpeton Sand Plain,2946281.328,-221400.2142,,,846.42,841.42,bh_243,outside_grid,outside_grid
2946283.108_-221402.911,1,Clay,,2946283.108,-221402.9112,962.1829191,956.1829191,,,bh_244,drop,drop
2946283.108_-221402.911,2,Aquifer,,2946283.108,-221402.9112,956.1829191,943.1829191,,,bh_244,drop,drop
2946283.108_-221402.911,3,Clay,,2946283.108,-221402.9112,943.1829191,941.1829191,,,bh_244,drop,drop
2946283.108_-221402.911,4,Aquifer,,2946283.108,-221402.9112,941.1829191,939.1829191,,,bh_244,drop,drop
2946283.108_-221402.911,5,Clay,,2946283.108,-221402.9112,939.1829191,930.1829191,,,bh_244,drop,drop
2946283.108_-221402.911,6,Aquifer,,2946283.108,-221402.9112,930.1829191,929.1829191,,,bh_244,drop,drop
2946283.108_-221402.911,7,Clay,,2946283.108,-221402.9112,929.1829191,926.1829191,,,bh_244,drop,drop
2946283.108_-221402.911,8,Aquifer,,2946283.108,-221402.9112,926.1829191,911.1829191,,,bh_244,drop,drop
2946283.108_-221402.911,9,Clay,,2946283.108,-221402.9112,911.1829191,910.1829191,,,bh_244,drop,drop
2946283.108_-221402.911,10,Aquifer,,2946283.108,-221402.9112,910.1829191,905.1829191,,,bh_244,drop,drop
2946283.108_-221402.911,11,Clay,,2946283.108,-221402.9112,905.1829191,866.1829191,,,bh_244,drop,drop
2946283.108_-221402.911,12,Aquifer,,2946283.108,-221402.9112,866.1829191,842.1829191,,,bh_244,drop,drop
2946291.366_-200471.466,1,Clay,,2946291.366,-200471.4662,949.14275,887.14275,,,bh_245,WSS,WSS
2946291.366_-200471.466,2,Aquifer,,2946291.366,-200471.4662,887.14275,856.14275,,,bh_245,WSS,WSS
2946291.366_-200471.466,3,Clay,,2946291.366,-200471.4662,856.14275,753.14275,,,bh_245,DC,DC
2946291.366_-200471.466,4,Bedrock,,2946291.366,-200471.4662,753.14275,614.14275,,,bh_245,DC,DC
2946298.298_-184544.126,1,Clay,,2946298.298,-184544.1265,954.795907,734.795907,,,bh_246,outside_grid,outside_grid
2946298.298_-184544.126,2,Bedrock,,2946298.298,-184544.1265,734.795907,674.795907,,,bh_246,outside_grid,outside_grid
2946306.337_-221399.321,1,,Wahpeton Shallow Sand,2946306.337,-221399.3214,,,901.67,896.67,bh_247,outside_grid,outside_grid
2946308.118_-221402.018,1,Clay,,2946308.118,-221402.0184,961.8570409,955.8570409,,,bh_248,drop,drop
2946308.118_-221402.018,2,Aquifer,,2946308.118,-221402.0184,955.8570409,940.8570409,,,bh_248,drop,drop
2946308.118_-221402.018,3,Clay,,2946308.118,-221402.0184,940.8570409,938.8570409,,,bh_248,drop,drop
2946308.118_-221402.018,4,Aquifer,,2946308.118,-221402.0184,938.8570409,936.8570409,,,bh_248,drop,drop
2946308.118_-221402.018,5,Clay,,2946308.118,-221402.0184,936.8570409,931.8570409,,,bh_248,drop,drop
2946308.118_-221402.018,6,Aquifer,,2946308.118,-221402.0184,931.8570409,930.8570409,,,bh_248,drop,drop
2946308.118_-221402.018,7,Clay,,2946308.118,-221402.0184,930.8570409,925.8570409,,,bh_248,drop,drop
2946308.118_-221402.018,8,Aquifer,,2946308.118,-221402.0184,925.8570409,912.8570409,,,bh_248,drop,drop
2946308.118_-221402.018,9,Clay,,2946308.118,-221402.0184,912.8570409,910.8570409,,,bh_248,drop,drop
2946308.118_-221402.018,10,Aquifer,,2946308.118,-221402.0184,910.8570409,899.8570409,,,bh_248,drop,drop
2946308.118_-221402.018,11,Clay,,2946308.118,-221402.0184,899.8570409,898.8570409,,,bh_248,drop,drop
2946308.118_-221402.018,12,Aquifer,,2946308.118,-221402.0184,898.8570409,896.8570409,,,bh_248,drop,drop
2946308.118_-221402.018,13,Clay,,2946308.118,-221402.0184,896.8570409,895.8570409,,,bh_248,drop,drop
2946569.427_-221570.789,1,Clay,,2946569.427,-221570.7892,957.9186401,940.9186401,,,bh_249,WSS,WSS
2946569.427_-221570.789,2,Aquifer,,2946569.427,-221570.7892,940.9186401,938.9186401,,,bh_249,WSS,WSS
2946569.427_-221570.789,3,Clay,,2946569.427,-221570.7892,938.9186401,918.9186401,,,bh_249,WSS,WSS
2946569.427_-221570.789,4,Aquifer,,2946569.427,-221570.7892,918.9186401,906.9186401,,,bh_249,WSS,WSS
2946569.427_-221570.789,5,Clay,,2946569.427,-221570.7892,906.9186401,861.9186401,,,bh_249,WSS,WSS
2946569.427_-221570.789,6,Aquifer,,2946569.427,-221570.7892,861.9186401,856.9186401,,,bh_249,WSS,WSS
2946569.427_-221570.789,7,Clay,,2946569.427,-221570.7892,856.9186401,854.9186401,,,bh_249,WSS,WSS
2946569.427_-221570.789,8,Aquifer,,2946569.427,-221570.7892,854.9186401,833.9186401,,,bh_249,WSS,WSS
2946569.427_-221570.789,9,Clay,,2946569.427,-221570.7892,833.9186401,830.9186401,,,bh_249,WSS,WSS
2946569.427_-221570.789,10,Aquifer,Wahpeton,2946569.427,-221570.7892,830.9186401,631.9186401,,,bh_249,WBV,WBV
2946569.427_-221570.789,11,Bedrock,,2946569.427,-221570.7892,631.9186401,630.9186401,,,bh_249,DC,DC
2946697.803_-221634.968,1,,Wahpeton Buried Valley,2946697.803,-221634.9676,,,693.81,688.81,bh_250,outside_grid,outside_grid
2946697.803_-221634.968,2,,Wahpeton Sand Plain,2946697.803,-221634.9676,,,851.9,846.9,bh_250,outside_grid,outside_grid
2946699.582_-221637.664,1,Clay,,2946699.582,-221637.6642,962.8607062,948.8607062,,,bh_251,drop,drop
2946699.582_-221637.664,2,Aquifer,,2946699.582,-221637.6642,951.8607062,942.8607062,,,bh_251,drop,drop
2946699.582_-221637.664,3,Clay,,2946699.582,-221637.6642,942.8607062,939.8607062,,,bh_251,drop,drop
2946699.582_-221637.664,4,Aquifer,,2946699.582,-221637.6642,939.8607062,926.8607062,,,bh_251,drop,drop
2946699.582_-221637.664,5,Clay,,2946699.582,-221637.6642,926.8607062,911.8607062,,,bh_251,drop,drop
2946699.582_-221637.664,6,Aquifer,,2946699.582,-221637.6642,923.8607062,913.8607062,,,bh_251,drop,drop
2946699.582_-221637.664,7,Clay,,2946699.582,-221637.6642,913.8607062,911.8607062,,,bh_251,drop,drop
2946699.582_-221637.664,8,Aquifer,,2946699.582,-221637.6642,911.8607062,890.8607062,,,bh_251,drop,drop
2946699.582_-221637.664,9,Clay,,2946699.582,-221637.6642,894.8607062,870.8607062,,,bh_251,drop,drop
2946699.582_-221637.664,10,Aquifer,,2946699.582,-221637.6642,871.8607062,682.8607062,,,bh_251,drop,drop
2946699.582_-221637.664,11,Clay,,2946699.582,-221637.6642,859.8607062,856.8607062,,,bh_251,drop,drop
2946699.582_-221637.664,12,Aquifer,,2946699.582,-221637.6642,856.8607062,842.8607062,,,bh_251,drop,drop
2946699.871_-221671.028,1,,Wahpeton Shallow Sand,2946699.871,-221671.0282,,,903.97,898.97,bh_252,outside_grid,outside_grid
2946701.65_-221673.725,1,Clay,,2946701.65,-221673.7247,968.0756798,955.0756798,,,bh_253,drop,drop
2946701.65_-221673.725,2,Aquifer,,2946701.65,-221673.7247,955.0756798,948.0756798,,,bh_253,drop,drop
2946701.65_-221673.725,3,Clay,,2946701.65,-221673.7247,948.0756798,946.0756798,,,bh_253,drop,drop
2946701.65_-221673.725,4,Aquifer,,2946701.65,-221673.7247,946.0756798,935.0756798,,,bh_253,drop,drop
2946701.65_-221673.725,5,Clay,,2946701.65,-221673.7247,935.0756798,927.0756798,,,bh_253,drop,drop
2946701.65_-221673.725,6,Aquifer,,2946701.65,-221673.7247,927.0756798,903.0756798,,,bh_253,drop,drop
2946731.336_-222291.184,1,,Wahpeton Shallow Sand,2946731.336,-222291.1839,,,966.45,966.45,bh_254,outside_grid,outside_grid
2946760.425_-221375.741,1,,Wahpeton Shallow Sand,2946760.425,-221375.7412,,,922.57,919.57,bh_255,outside_grid,outside_grid
2946762.204_-221378.438,1,Clay,,2946762.204,-221378.4383,963.5564249,957.5564249,,,bh_256,drop,drop
2946762.204_-221378.438,2,Aquifer,,2946762.204,-221378.4383,957.5564249,936.5564249,,,bh_256,drop,drop
2946762.204_-221378.438,3,Clay,,2946762.204,-221378.4383,936.5564249,935.5564249,,,bh_256,drop,drop
2946762.204_-221378.438,4,Aquifer,,2946762.204,-221378.4383,935.5564249,933.5564249,,,bh_256,drop,drop
2946762.204_-221378.438,5,Clay,,2946762.204,-221378.4383,933.5564249,928.5564249,,,bh_256,drop,drop
2946762.204_-221378.438,6,Aquifer,,2946762.204,-221378.4383,928.5564249,916.5564249,,,bh_256,drop,drop
2946762.204_-221378.438,7,Clay,,2946762.204,-221378.4383,916.5564249,909.5564249,,,bh_256,drop,drop
2946762.204_-221378.438,8,Aquifer,,2946762.204,-221378.4383,909.5564249,905.5564249,,,bh_256,drop,drop
2946762.204_-221378.438,9,Clay,,2946762.204,-221378.4383,905.5564249,903.5564249,,,bh_256,drop,drop
2946775.891_-221667.933,1,,Wahpeton Shallow Sand,2946775.891,-221667.9327,,,938.34,935.34,bh_257,outside_grid,outside_grid
2946776.949_-221704.044,1,,Wahpeton Shallow Sand,2946776.949,-221704.0441,,,905.34,902.34,bh_258,outside_grid,outside_grid
2946777.363_-222215.077,1,,Wahpeton Shallow Sand,2946777.363,-222215.077,,,922.15,919.15,bh_259,outside_grid,outside_grid
2946777.67_-221670.629,1,Clay,,2946777.67,-221670.6293,967.3953779,959.3953779,,,bh_260,drop,drop
2946777.67_-221670.629,2,Aquifer,,2946777.67,-221670.6293,959.3953779,957.3953779,,,bh_260,drop,drop
2946777.67_-221670.629,3,Clay,,2946777.67,-221670.6293,957.3953779,953.3953779,,,bh_260,drop,drop
2946777.67_-221670.629,4,Aquifer,,2946777.67,-221670.6293,953.3953779,937.3953779,,,bh_260,drop,drop
2946778.728_-221706.741,1,Clay,,2946778.728,-221706.7406,972.8589164,964.8589164,,,bh_261,drop,drop
2946778.728_-221706.741,2,Aquifer,,2946778.728,-221706.7406,964.8589164,962.8589164,,,bh_261,drop,drop
2946778.728_-221706.741,3,Clay,,2946778.728,-221706.7406,962.8589164,958.8589164,,,bh_261,drop,drop
2946778.728_-221706.741,4,Aquifer,,2946778.728,-221706.7406,958.8589164,936.8589164,,,bh_261,drop,drop
2946778.728_-221706.741,5,Clay,,2946778.728,-221706.7406,936.8589164,933.8589164,,,bh_261,drop,drop
2946778.728_-221706.741,6,Aquifer,,2946778.728,-221706.7406,933.8589164,921.8589164,,,bh_261,drop,drop
2946778.728_-221706.741,7,Clay,,2946778.728,-221706.7406,921.8589164,919.8589164,,,bh_261,drop,drop
2946778.728_-221706.741,8,Aquifer,,2946778.728,-221706.7406,919.8589164,905.8589164,,,bh_261,drop,drop
2946778.728_-221706.741,9,Clay,,2946778.728,-221706.7406,905.8589164,892.8589164,,,bh_261,drop,drop
2946779.141_-222217.772,1,Clay,,2946779.141,-222217.7725,1001.816903,996.8169025,,,bh_262,drop,drop
2946779.141_-222217.772,2,Aquifer,,2946779.141,-222217.7725,996.8169025,941.8169025,,,bh_262,drop,drop
2946784.5_-223347.512,1,,Wahpeton Shallow Sand,2946784.5,-223347.5116,,,926,920,bh_263,outside_grid,outside_grid
2946786.276_-223350.205,1,Aquifer,,2946786.276,-223350.2051,975.1547756,967.1547756,,,bh_264,drop,drop
2946786.276_-223350.205,2,Clay,,2946786.276,-223350.2051,967.1547756,958.1547756,,,bh_264,drop,drop
2946786.276_-223350.205,3,Aquifer,,2946786.276,-223350.2051,958.1547756,928.1547756,,,bh_264,drop,drop
2946786.276_-223350.205,4,Clay,,2946786.276,-223350.2051,928.1547756,915.1547756,,,bh_264,drop,drop
2946798.777_-221629.886,1,,Wahpeton Shallow Sand,2946798.777,-221629.8856,,,929.35,926.35,bh_265,outside_grid,outside_grid
2946800.556_-221632.582,1,Clay,,2946800.556,-221632.5822,963.0576444,957.0576444,,,bh_266,drop,drop
2946800.556_-221632.582,2,Aquifer,,2946800.556,-221632.5822,957.0576444,924.0576444,,,bh_266,drop,drop
2946800.556_-221632.582,3,Clay,,2946800.556,-221632.5822,924.0576444,921.0576444,,,bh_266,drop,drop
2946800.556_-221632.582,4,Aquifer,,2946800.556,-221632.5822,921.0576444,908.0576444,,,bh_266,drop,drop
2946800.556_-221632.582,5,Clay,,2946800.556,-221632.5822,908.0576444,907.0576444,,,bh_266,drop,drop
2946801.746_-222689.47,1,,Wahpeton Shallow Sand,2946801.746,-222689.4696,,,922.59,919.59,bh_267,outside_grid,outside_grid
2946803.523_-222692.164,1,Aquifer,,2946803.523,-222692.1643,967.9174428,907.9174428,,,bh_268,drop,drop
2946836.591_-223381.785,1,,Wahpeton Shallow Sand,2946836.591,-223381.7852,,,928.09,918.09,bh_269,outside_grid,outside_grid
2946838.367_-223384.479,1,Clay,,2946838.367,-223384.4786,977.9401576,956.9401576,,,bh_270,drop,drop
2946838.367_-223384.479,2,Aquifer,,2946838.367,-223384.4786,956.9401576,936.9401576,,,bh_270,drop,drop
2946838.367_-223384.479,3,Clay,,2946838.367,-223384.4786,936.9401576,929.9401576,,,bh_270,drop,drop
2946838.641_-223417.481,1,,Wahpeton Sand Plain,2946838.641,-223417.4814,,,834.07,829.07,bh_271,outside_grid,outside_grid
2946840.417_-223420.175,1,Clay,,2946840.417,-223420.1748,981.3418734,960.3418734,,,bh_272,WSS,WSS
2946840.417_-223420.175,2,Aquifer,,2946840.417,-223420.1748,960.3418734,939.3418734,,,bh_272,WSP,WSS
2946840.417_-223420.175,3,Clay,,2946840.417,-223420.1748,939.3418734,853.3418734,,,bh_272,UC,WSS
2946840.417_-223420.175,4,Aquifer,,2946840.417,-223420.1748,853.3418734,841.3418734,,,bh_272,WBV,WBV
2946884.408_-252497.228,1,Clay,,2946884.408,-252497.2285,957.1994774,900,,,bh_273,WSS,WSS
2946884.408_-252497.228,1,Clay,,2946884.408,-252497.2285,900,722.1994774,,,bh_273,DC,DC
2946884.408_-252497.228,2,Aquifer,,2946884.408,-252497.2285,722.1994774,707.1994774,,,bh_273,WR,WR
2946966.561_-221438.79,1,,Wahpeton Shallow Sand,2946966.561,-221438.7901,,,909.74,899.74,bh_274,outside_grid,outside_grid
2946968.341_-221441.487,1,Clay,,2946968.341,-221441.4871,966.5304562,960.5304562,,,bh_275,drop,drop
2946968.341_-221441.487,2,Aquifer,,2946968.341,-221441.4871,960.5304562,933.5304562,,,bh_275,drop,drop
2946968.341_-221441.487,3,Clay,,2946968.341,-221441.4871,933.5304562,926.5304562,,,bh_275,drop,drop
2946968.341_-221441.487,4,Aquifer,,2946968.341,-221441.4871,926.5304562,903.5304562,,,bh_275,drop,drop
2946968.341_-221441.487,5,Clay,,2946968.341,-221441.4871,903.5304562,900.5304562,,,bh_275,drop,drop
2947005.753_-219264.252,1,Clay,,2947005.753,-219264.2522,962.4235161,944.4235161,,,bh_276,drop,drop
2947005.753_-219264.252,2,Aquifer,,2947005.753,-219264.2522,944.4235161,938.4235161,,,bh_276,drop,drop
2947005.753_-219264.252,3,Clay,,2947005.753,-219264.2522,938.4235161,937.4235161,,,bh_276,drop,drop
2947021.622_-219579.436,1,Clay,,2947021.622,-219579.436,962.1814942,941.1814942,,,bh_277,drop,drop
2947021.622_-219579.436,2,Aquifer,,2947021.622,-219579.436,941.1814942,937.1814942,,,bh_277,drop,drop
2947058.636_-215701.765,1,Clay,,2947058.636,-215701.7652,957.3422795,903.3422795,,,bh_278,WSS,WSS
2947058.636_-215701.765,2,Aquifer,Wahpeton,2947058.636,-215701.7652,903.3422795,849.3422795,,,bh_278,WSS,WSS
2947058.636_-215701.765,3,Clay,,2947058.636,-215701.7652,849.3422795,809.3422795,,,bh_278,WSS,WSS
2947058.636_-215701.765,4,Aquifer,Wahpeton,2947058.636,-215701.7652,809.3422795,788.3422795,,,bh_278,WBV,WBV
2947058.636_-215701.765,5,Clay,Wahpeton,2947058.636,-215701.7652,788.3422795,774.3422795,,,bh_278,WBV,WBV
2947058.636_-215701.765,6,Aquifer,Wahpeton,2947058.636,-215701.7652,774.3422795,771.3422795,,,bh_278,WBV,WBV
2947058.636_-215701.765,7,Bedrock,Wahpeton,2947058.636,-215701.7652,771.3422795,737.3422795,,,bh_278,DC,DC
2947148.694_-221505.102,1,Clay,,2947148.694,-221505.1015,971.5013265,968.5013265,,,bh_279,drop,drop
2947148.694_-221505.102,2,Aquifer,,2947148.694,-221505.1015,968.5013265,943.5013265,,,bh_279,drop,drop
2947148.694_-221505.102,3,Clay,,2947148.694,-221505.1015,943.5013265,943.5013265,,,bh_279,drop,drop
2947148.694_-221505.102,4,Aquifer,,2947148.694,-221505.1015,943.5013265,941.5013265,,,bh_279,drop,drop
2947148.694_-221505.102,5,Clay,,2947148.694,-221505.1015,941.5013265,938.5013265,,,bh_279,drop,drop
2947148.694_-221505.102,6,Aquifer,,2947148.694,-221505.1015,938.5013265,937.5013265,,,bh_279,drop,drop
2947148.694_-221505.102,7,Clay,,2947148.694,-221505.1015,937.5013265,934.5013265,,,bh_279,drop,drop
2947148.694_-221505.102,8,Aquifer,,2947148.694,-221505.1015,934.5013265,911.5013265,,,bh_279,drop,drop
2947161.798_-221478.871,1,Clay,,2947161.798,-221478.8707,969.7838087,963.7838087,,,bh_280,drop,drop
2947161.798_-221478.871,2,Aquifer,,2947161.798,-221478.8707,963.7838087,939.7838087,,,bh_280,drop,drop
2947161.798_-221478.871,3,Clay,,2947161.798,-221478.8707,939.7838087,936.7838087,,,bh_280,drop,drop
2947243.768_-221425.564,1,,Wahpeton Sand Plain,2947243.768,-221425.5636,,,854.07,849.07,bh_281,outside_grid,outside_grid
2947245.548_-221428.261,1,Clay,,2947245.548,-221428.2607,966.7528158,957.7528158,,,bh_282,drop,drop
2947245.548_-221428.261,2,Aquifer,,2947245.548,-221428.2607,957.7528158,931.7528158,,,bh_282,drop,drop
2947245.548_-221428.261,3,Clay,,2947245.548,-221428.2607,931.7528158,877.7528158,,,bh_282,drop,drop
2947245.548_-221428.261,4,Aquifer,,2947245.548,-221428.2607,877.7528158,846.7528158,,,bh_282,drop,drop
2947496.329_-226928.518,1,,Wahpeton Shallow Sand,2947496.329,-226928.5184,,,896.8,893.8,bh_283,outside_grid,outside_grid
2947498.099_-226931.206,1,Clay,,2947498.099,-226931.2056,963.6052984,910.6052984,,,bh_284,WSS,WSS
2947498.099_-226931.206,2,Aquifer,,2947498.099,-226931.2056,923.6052984,892.6052984,,,bh_284,WSS,WSS
2947498.099_-226931.206,3,Clay,,2947498.099,-226931.2056,895.6052984,848.6052984,,,bh_284,WSS,WSS
