Hole ID,TOP,BOTTOM,LITH,Description,Lith_2,Grouped,Aquifer_Units,aquifer,start_x,start_y,start_z,end_z,xy_id,Top_Screen_Elev,Bottom_Screen_Elev,Site_Index,Land_Surface_Elev_NVGD29
130681.0,380.0,455.0,CLAY,"Clay, very sandy, light olive gray; interbedded clay, silt, sand, gravel and cobbles",Clay,Clay,,Clay,2929452.981,-222469.1128,568.7654144,493.7654144,2929452.981_-222469.113,,,,
130681.0,455.0,525.0,SAND & GRAVEL,"Sand, fine to coarse, gravel, fine, clayey; decreasing clay with depth",Sand and gravel,Aquifer,,Sand and gravel,2929452.981,-222469.1128,493.7654144,423.7654144,2929452.981_-222469.113,,,,
130681.0,525.0,530.0,CLAY,"Clay, firm, dark gray",Clay,Clay,,Clay,2929452.981,-222469.1128,423.7654144,418.7654144,2929452.981_-222469.113,,,,
130681.0,530.0,531.0,BEDROCK,"Hard, no return",Bedrock,Bedrock,,Bedrock,2929452.981,-222469.1128,418.7654144,417.7654144,2929452.981_-222469.113,,,,
130683.0,0.0,29.0,CLAY,"Clay, firm, plastic, light olive brown, oxidized; reduced, olive gray at 22 ft (lacustrine)",Clay,Clay,,Clay,2939259.278,-239833.0241,956.8042984,927.8042984,2939259.278_-239833.024,,,,
130683.0,29.0,80.0,INTERBEDDED,"Interbedded clay, silt, sand and gravel",Clay mix,Clay,,Clay mix,2939259.278,-239833.0241,927.8042984,876.8042984,2939259.278_-239833.024,,,,
130683.0,80.0,120.0,CLAY,"Clay, silty, sandy, olive gray; cobbles",Clay,Clay,,Clay,2939259.278,-239833.0241,876.8042984,836.8042984,2939259.278_-239833.024,,,,
130683.0,120.0,165.0,INTERBEDDED,"Interbedded clay, silt, sand and gravel",Clay mix,Clay,,Clay mix,2939259.278,-239833.0241,836.8042984,791.8042984,2939259.278_-239833.024,,,,
130683.0,165.0,290.0,CLAY,"Clay, very sandy, light olive gray; interbedded silt, sand and gravel; more clay from 230 to 250 ft",Clay,Clay,,Clay,2939259.278,-239833.0241,791.8042984,666.8042984,2939259.278_-239833.024,,,,
130683.0,290.0,405.0,SAND,"Sand, fine to coarse, clayey; interbedded clay through gravel",Sand,Aquifer,,Sand,2939259.278,-239833.0241,666.8042984,551.8042984,2939259.278_-239833.024,,,,
130683.0,405.0,453.0,INTERBEDDED,"Interbedded clay, silt, sand, gravel and cobbles",Clay mix,Clay,,Clay mix,2939259.278,-239833.0241,551.8042984,503.8042984,2939259.278_-239833.024,,,,
130683.0,453.0,454.0,BEDROCK,Hard; no return,Bedrock,Bedrock,,Bedrock,2939259.278,-239833.0241,503.8042984,502.8042984,2939259.278_-239833.024,,,,
130780.0,0.0,10.0,CLAY,"Clay, firm, plastic, oxidized (lacustrine)",Clay,Clay,,Clay,2935005.366,-227481.0009,953.7398606,943.7398606,2935005.366_-227481.001,,,,
130780.0,10.0,16.0,CLAY,"Clay, sandy, oxidized",Clay,Clay,,Clay,2935005.366,-227481.0009,943.7398606,937.7398606,2935005.366_-227481.001,,,,
130780.0,16.0,22.0,SAND,"Sand, silty, gray, reduced",Sand,Aquifer,,Sand,2935005.366,-227481.0009,937.7398606,931.7398606,2935005.366_-227481.001,,,,
130780.0,22.0,75.0,INTERBEDDED,"Interbedded clay, silt, sand (lacustrine)",Clay mix,Clay,,Clay mix,2935005.366,-227481.0009,931.7398606,878.7398606,2935005.366_-227481.001,,,,
130780.0,75.0,115.0,CLAY,"Clay, firm, gray",Clay,Clay,,Clay,2935005.366,-227481.0009,878.7398606,838.7398606,2935005.366_-227481.001,,,,
130780.0,115.0,246.0,CLAY,25,Clay,Clay,,Clay,2935005.366,-227481.0009,838.7398606,707.7398606,2935005.366_-227481.001,,,,
130780.0,246.0,270.0,CLAY,"Clay, silty, brown to gray (bedrock?)",Clay,Clay,,Clay,2935005.366,-227481.0009,707.7398606,683.7398606,2935005.366_-227481.001,,,,
130780.0,270.0,423.0,INTERBEDDED,"Clay, white, blue, gray and green, sand, medium, tan and brown (weathered shield)",Clay mix,Clay,,Clay mix,2935005.366,-227481.0009,683.7398606,530.7398606,2935005.366_-227481.001,,,,
130780.0,423.0,430.0,PRECAMBRIAN,Felsic crystalline rock,Bedrock,Bedrock,,Bedrock,2935005.366,-227481.0009,530.7398606,523.7398606,2935005.366_-227481.001,,,,
130781.0,0.0,14.0,CLAY,"Clay, plastic, oxidized (lacustrine)",Clay,Clay,,Clay,2933251.58,-232214.5685,956.1597355,942.1597355,2933251.58_-232214.568,,,,
130781.0,14.0,22.0,CLAY,"Clay, plastic, gray, reduced",Clay,Clay,,Clay,2933251.58,-232214.5685,942.1597355,934.1597355,2933251.58_-232214.568,,,,
130781.0,22.0,35.0,SAND,"Sand, fine",Sand,Aquifer,,Sand,2933251.58,-232214.5685,934.1597355,921.1597355,2933251.58_-232214.568,,,,
