use_year	pod_index	permit_number	pod	aquifer	permit_holder_name	use_type	reported_acft	reported_acres	reported_rate	kwhrs	kwh_demand	begin_meter	end_meter	meter_units	crop_type1	crop_type2	reported_inches	total_use	comments
2005	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2005	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.5	0.0	2000.0	0	0	0.0	0.0				0	0.0	
2006	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2006	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	2.8	0.0	1050.0	0	0	0.0	0.0					0.0	
2007	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2007	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2008	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2008	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	6.2	0.0	1050.0	0	0	0.0	0.0					0.0	
2009	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2009	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2010	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2011	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2011	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2011	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2011	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2011	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	2.4	0.0	1000.0	0	0	0.0	0.0					0.0	
2011	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2011	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2011	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2011	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2011	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
